  0.01840185 ,   0.00000000 
  0.01874905 ,   0.00000000 
  0.01909626 ,   0.00000000 
  0.01944346 ,   0.00000000 
  0.01979067 ,   0.00000000 
  0.02013787 ,   0.00000000 
  0.02048508 ,   0.00000000 
  0.02083228 ,   0.00000000 
  0.02117949 ,   0.00000000 
  0.02152669 ,   0.00000000 
  0.02187390 ,   0.00000000 
  0.02222110 ,   0.00000000 
  0.02256831 ,   0.00000000 
  0.02291551 ,   0.00000000 
  0.02326272 ,   0.00000000 
  0.02360992 ,   0.00000000 
  0.02395712 ,   0.00000000 
  0.02430433 ,   0.00000000 
  0.02465153 ,   0.00000000 
  0.02499874 ,   0.00000000 
  0.02534594 ,   0.00000000 
  0.02569315 ,   0.00000000 
  0.02604035 ,   0.00000000 
  0.02638756 ,   0.00000000 
  0.02673476 ,   0.00000000 
  0.02708197 ,   0.00000000 
  0.02742917 ,   0.00000000 
  0.02777638 ,   0.00000000 
  0.02812358 ,   0.00000000 
  0.02847079 ,   0.00000000 
  0.02881799 ,   0.00000000 
  0.02916519 ,   0.00000000 
  0.02951240 ,   0.00000000 
  0.02985960 ,   0.00000000 
  0.03020681 ,   0.00000000 
  0.03055401 ,   0.00000000 
  0.03090122 ,   0.00000000 
  0.03124842 ,   0.00000000 
  0.03159563 ,   0.00000000 
  0.03194283 ,   0.00000000 
  0.03229004 ,   0.00000000 
  0.03263724 ,   0.00000000 
  0.03298445 ,   0.00000000 
  0.03333165 ,   0.00000000 
  0.03367886 ,   0.00000000 
  0.03402606 ,   0.00000000 
  0.03437327 ,   0.00000000 
  0.03472047 ,   0.00000000 
  0.03506767 ,   0.00000000 
  0.03541488 ,   0.00000000 
  0.03576208 ,   0.00000000 
  0.03610929 ,   0.00000000 
  0.03645649 ,   0.00000000 
  0.03680370 ,   0.00000000 
  0.03715090 ,   0.00000000 
  0.03749811 ,   0.00000000 
  0.03784531 ,   0.00000000 
  0.03819252 ,   0.00000000 
  0.03853972 ,   0.00000000 
  0.03888693 ,   0.00000000 
  0.03923413 ,   0.00000000 
  0.03958134 ,   0.00000000 
  0.03992854 ,   0.00000000 
  0.04027575 ,   0.00000000 
  0.04062295 ,   0.00000000 
  0.04097015 ,   0.00000000 
  0.04131736 ,   0.00000000 
  0.04166456 ,   0.00000000 
  0.04201177 ,   0.00000000 
  0.04235897 ,   0.00000000 
  0.04270618 ,   0.00000000 
  0.04305338 ,   0.00000000 
  0.04340059 ,   0.00000000 
  0.04374779 ,   0.00000000 
  0.04409500 ,   0.00000000 
  0.04444220 ,   0.00000000 
  0.04478941 ,   0.00000000 
  0.04513661 ,   0.00000000 
  0.04548382 ,   0.00000000 
  0.04583102 ,   0.00000000 
  0.04617823 ,   0.00000000 
  0.04652543 ,   0.00000000 
  0.04687263 ,   0.00000000 
  0.04721984 ,   0.00000000 
  0.04756704 ,   0.00000000 
  0.04791425 ,   0.00000000 
  0.04826145 ,   0.00000000 
  0.04860866 ,   0.00000000 
  0.04895586 ,   0.00000000 
  0.04930307 ,   0.00000000 
  0.04965027 ,   0.00000000 
  0.04999748 ,   0.00000000 
  0.05034468 ,   0.00000000 
  0.05069189 ,   0.00000000 
  0.05103909 ,   0.00000000 
  0.05138630 ,   0.00000000 
  0.05173350 ,   0.00000000 
  0.05208071 ,   0.00000000 
  0.05242791 ,   0.00000000 
  0.05277511 ,   0.00000000 
  0.05312232 ,   0.00000000 
  0.05346952 ,   0.00000000 
  0.05381673 ,   0.00000000 
  0.05416393 ,   0.00000000 
  0.05451114 ,   0.00000000 
  0.05485834 ,   0.00000000 
  0.05520555 ,   0.00000000 
  0.05555275 ,   0.00000000 
  0.05589996 ,   0.00000000 
  0.05624716 ,   0.00000000 
  0.05659437 ,   0.00000000 
  0.05694157 ,   0.00000000 
  0.05728878 ,   0.00000000 
  0.05763598 ,   0.00000000 
  0.05798319 ,   0.00000000 
  0.05833039 ,   0.00000000 
  0.05867759 ,   0.00000000 
  0.05902480 ,   0.00000000 
  0.05937200 ,   0.00000000 
  0.05971921 ,   0.00000000 
  0.06006641 ,   0.00000000 
  0.06041362 ,   0.00000000 
  0.06076082 ,   0.00000000 
  0.06110803 ,   0.00000000 
  0.06145523 ,   0.00000000 
  0.06180244 ,   0.00000000 
  0.06214964 ,   0.00000000 
  0.06249685 ,   0.00000000 
  0.06284405 ,   0.00000000 
  0.06319126 ,   0.00000000 
  0.06353846 ,   0.00000000 
  0.06388567 ,   0.00000000 
  0.06423287 ,   0.00000000 
  0.06458007 ,   0.00000000 
  0.06492728 ,   0.00000000 
  0.06527448 ,   0.00000000 
  0.06562169 ,   0.00000000 
  0.06596889 ,   0.00000000 
  0.06631610 ,   0.00000000 
  0.06666330 ,   0.00000000 
  0.06701051 ,   0.00000000 
  0.06735771 ,   0.00000000 
  0.06770492 ,   0.00000000 
  0.06805212 ,   0.00000000 
  0.06839933 ,   0.00000000 
  0.06874653 ,   0.00000000 
  0.06909374 ,   0.00000000 
  0.06944094 ,   0.00000000 
  0.06978815 ,   0.00000000 
  0.07013535 ,   0.00000000 
  0.07048255 ,   0.00000000 
  0.07082976 ,   0.00000000 
  0.07117696 ,   0.00000000 
  0.07152417 ,   0.00000000 
  0.07187137 ,   0.00000000 
  0.07221858 ,   0.00000000 
  0.07256578 ,   0.00000000 
  0.07291299 ,   0.00000000 
  0.07326019 ,   0.00000000 
  0.07360740 ,   0.00000000 
  0.07395460 ,   0.00000000 
  0.07430181 ,   0.00000000 
  0.07464901 ,   0.00000000 
  0.07499622 ,   0.00000000 
  0.07534342 ,   0.00000000 
  0.07569063 ,   0.00000000 
  0.07603783 ,   0.00000000 
  0.07638503 ,   0.00000000 
  0.07673224 ,   0.00000000 
  0.07707944 ,   0.00000000 
  0.07742665 ,   0.00000000 
  0.07777385 ,   0.00000000 
  0.07812106 ,   0.00000000 
  0.07846826 ,   0.00000000 
  0.07881547 ,   0.00000000 
  0.07916267 ,   0.00000000 
  0.07950988 ,   0.00000000 
  0.07985708 ,   0.00000000 
  0.08020429 ,   0.00000000 
  0.08055149 ,   0.00000000 
  0.08089870 ,   0.00000000 
  0.08124590 ,   0.00000000 
  0.08159311 ,   0.00000000 
  0.08194031 ,   0.00000000 
  0.08228751 ,   0.00000000 
  0.08263472 ,   0.00000000 
  0.08298192 ,   0.00000000 
  0.08332913 ,   0.00000000 
  0.08367633 ,   0.00000000 
  0.08402354 ,   0.00000000 
  0.08437074 ,   0.00000000 
  0.08471795 ,   0.00000000 
  0.08506515 ,   0.00000000 
  0.08541236 ,   0.00000000 
  0.08575956 ,   0.00000000 
  0.08610677 ,   0.00000000 
  0.08645397 ,   0.00000000 
  0.08680118 ,   0.00000000 
  0.08714838 ,   0.00000000 
  0.08749558 ,   0.00000000 
  0.08784279 ,   0.00000000 
  0.08818999 ,   0.00000000 
  0.08853720 ,   0.00000000 
  0.08888440 ,   0.00000000 
